内部ID,平均油耗,平均点火正时,平均节气门开合角度,平均进气温度,平均空气流量,平均电瓶电压,平均冷却液水温,入库时间
352016864499108,28.81,10.5,1.01,38,0,14.1,59,7/25/14
352016864499108,23.96,-1,.13,44,0,13.7,80,7/24/14
352016864499108,23.21,-.5,.13,46,0,14.1,83,7/24/14
352016864499108,23.54,20.5,-.43,50,0,13.9,87,7/24/14
352016864499108,23.13,5,-.87,51,0,13.9,94,7/24/14
352016864499108,15.68,20,-.43,51,0,14.1,95,7/24/14
352016864499108,13.54,6.5,.69,49,0,14.2,95,7/24/14
352016864499108,12.87,10,.69,47,0,14.2,95,7/24/14
352016864499108,12.04,20,.01,45,0,14.2,94,7/24/14
352016864499108,18.72,12.5,1.13,48,0,14,92,7/24/14
352016864499108,9.78,12.5,.13,49,0,14.1,94,7/24/14
352016864499108,11.44,16,1.13,50,0,14,94,7/24/14
352016864499108,20.02,5,-.31,51,0,14.1,94,7/24/14
352016864499108,6.67,25,.01,38,0,14.1,95,8/1/14
352016864499108,14.4,14.5,.57,50,0,14.2,95,7/24/14
352016864499108,7.22,21.5,.45,42,0,14.1,95,8/1/14
352016864499108,5.98,20,.89,40,0,14,96,8/1/14
352016864499108,6.68,21,.45,38,0,14.2,96,8/1/14
352016864499108,6.68,23.5,-.55,38,0,14.2,95,8/1/14
352016864499108,6.68,21,-.55,38,0,14.2,96,8/1/14
352016864499108,6.67,12.5,.69,39,0,14.2,95,8/1/14
352016864499108,6.67,11.5,-.55,40,0,14.2,95,8/1/14
352016864499108,6.67,8,.69,41,0,14.2,95,8/1/14
352016864499108,6.15,24,-.55,40,0,14.2,95,8/1/14
352016864499108,6.74,21.5,-.55,38,0,14.2,95,8/1/14
352016864499108,6.73,23,-.55,38,0,14.2,96,8/1/14
352016864499108,6.71,22.5,-1.11,38,0,14.2,96,8/1/14
352016864499108,6.69,22.5,.45,38,0,14.3,95,8/1/14
352016864499108,6.17,23.5,-.55,39,0,14.2,95,8/1/14
352016864499108,10.98,12,-.43,51,0,14,94,8/7/14
352016864499108,10.96,12.5,.13,51,0,14,94,8/7/14
352016864499108,13.64,4,.13,48,0,14.1,74,8/7/14
352016864499108,13.39,8,-.43,32,0,14.3,62,8/8/14
352016864499108,10.56,15,.13,42,0,14,65,8/7/14
352016864499108,9.76,17,-.43,47,0,14,89,8/8/14
352016864499108,9.12,7.5,.13,40,0,14.1,94,8/8/14
352016864499108,7.94,2.5,1.13,38,0,14,78,8/8/14
352016864499108,10.28,4.5,1.13,49,0,14.1,94,8/8/14
352016864499108,13.03,1.5,.13,54,0,14,94,8/8/14
352016864499108,9.71,9,.13,47,0,14,94,8/8/14
352016864499108,5.89,13,1.13,37,0,14.2,61,8/8/14
352016864499108,13.82,0,.13,53,0,14,87,8/8/14
352016864499108,8.71,5,-.43,38,0,14,94,8/8/14
352016864499108,10.11,14,.57,48,0,14,94,8/8/14
352016857330054,13.7,3.5,.17,55,9.2,15.8,96,8/2/14
352016857330054,39.9,8.5,.61,63,13.4,15.5,99,8/2/14
352016857330054,14.3,5,1.17,50,8.27,15.8,96,8/2/14
352016857330054,8.09,6,.53,41,18.43,15.9,96,8/2/14
352016857330054,9.67,-4.5,-.39,37,31.52,15.9,95,8/2/14
352016857330054,11.83,1,-.39,41,25.28,14.7,98,8/2/14
352016857330054,11.61,18.5,.49,53,13.54,15.8,98,8/2/14
352016857330054,12.81,7.5,.61,46,15.91,15.8,98,8/2/14
352016857330054,8.31,11,1.17,47,16.54,15.3,98,8/1/14
352016857330054,14.52,7.5,-.99,44,18.06,15.3,98,8/1/14
352016857330054,7.21,-2,.49,39,17.48,15.9,95,8/2/14
352016857330054,0,6,1.17,64,7.36,15.3,98,8/1/14
352016857330054,48.82,1.5,1.17,64,9.22,15.2,99,8/1/14
352016857330054,10.72,10.5,1.17,48,13.38,15.4,99,8/5/14
352016857330054,10.68,10,.37,48,12.62,15.3,99,8/5/14
352016857330054,10.85,-5.5,-1.31,45,22.02,15.3,98,8/5/14
352016857330054,81.16,1.5,.61,56,9.8,15.2,110,8/4/14
352016857330054,11.14,7.5,1.17,40,12.51,15.5,108,8/4/14
352016857330054,27.03,12.5,-.95,53,12.81,15.3,108,8/4/14
352016857330054,11.1,12,.61,41,9.6,15.4,108,8/4/14
352016802932327,9.97,21,.42,38,25.45,20.6,81,6/30/14
352016802932327,9.97,29,-.02,37,22.75,20.6,80,6/30/14
352016802932327,9.96,17,.74,37,36.94,20.6,81,6/30/14
352016802932327,9.95,24,.42,38,22.32,20.5,81,6/30/14
352016802932327,9.94,25.5,-.58,38,27.28,20.6,81,6/30/14
352016802932327,9.59,28.5,.54,42,14.1,20.3,81,6/30/14
352016802932327,16.95,8.5,1.1,51,7.44,20.2,81,6/29/14
352016802932327,14.48,31.5,.54,44,11.49,20.3,81,6/29/14
352016802932327,14.1,8,-.46,46,7.37,20.2,82,6/29/14
352016802932327,13.9,24,1.1,47,7.12,20.3,80,6/29/14
352016802932327,9.81,23.5,-1.02,38,20.67,20.6,81,6/30/14
352016802932327,11.32,15,1.1,37,27.61,20.5,81,7/5/14
352016802932327,11.2,20,1.1,38,17.24,20.3,81,7/5/14
352016802932327,11.1,24.5,-1.02,38,17.36,20.4,81,7/5/14
352016802932327,10.99,29.5,1.1,38,10.61,20.3,80,7/5/14
352016802932327,16.67,23.5,-.46,49,10.86,20.2,80,7/5/14
352016802932327,16.4,6,1.1,52,7.75,20.1,82,7/5/14
352016802932327,16.69,27,1.1,41,9.01,20.4,81,7/6/14
352016802932327,24.79,5.5,1.1,47,8.54,20.2,81,7/5/14
352016802932327,24.63,7,1.1,49,8.02,20.1,82,7/5/14
352016802932327,26.29,22,1.1,50,9.48,20.2,65,7/5/14
352016802932327,20.66,24,-1.02,50,11.78,20.3,78,7/5/14
352016802932327,18.07,26,-1.02,49,14.4,20.2,81,7/5/14
352016802932327,17.11,22.5,1.1,48,12.57,20.2,81,7/5/14
352016802932327,11.61,22.5,-.46,50,8.14,20.2,82,8/1/14
352016802932327,11.58,18.5,1.1,50,8.49,20.2,81,8/1/14
352016802932327,15.64,27,1.1,53,10.19,20.3,81,8/1/14
352016802932327,15.44,4,-.46,53,8.8,20.3,82,8/1/14
352016802932327,26.32,5.5,1.1,53,7.85,20.2,83,8/1/14
352016802932327,17.66,26,1.1,53,8.88,20.3,80,8/1/14
352016802932327,11.92,22.5,.42,35,44.71,20.6,81,8/1/14
352016802932327,11.94,25,-.02,35,38.55,20.6,81,8/1/14
352016802932327,11.96,22,-.14,35,41.62,20.6,81,8/1/14
352016802932327,11.99,17,1.18,36,40.29,20.6,80,8/1/14
352016802932327,9.46,6,1.1,58,7.58,20.1,84,8/1/14
352016802932327,11.98,5.5,1.1,49,7.57,20,82,7/29/14
352016802932327,14.52,24,.42,33,35.92,20.6,81,8/1/14
352016802932327,14.14,25.5,-.58,33,24.87,20.6,80,8/1/14
352016802932327,9.9,26,.86,40,22.99,20.6,80,8/4/14
352016802932327,18.03,28,1.1,44,12.17,20.4,81,8/4/14
352016802932327,9.88,27,.86,40,26.24,20.6,81,8/4/14
352016802932327,9.89,23.5,-1.26,40,32.48,20.6,81,8/4/14
352016802932327,9.9,26,-.46,40,25.06,20.5,80,8/4/14
352016802932327,10.04,21,-1.14,36,36.29,20.6,81,8/3/14
352016802932327,10.05,23,.74,36,31.18,20.6,81,8/3/14
352016802932327,12.7,30.5,-.46,53,12.93,20.2,81,8/6/14
352016802932327,12.45,29,-.46,52,12.13,20.2,80,8/6/14
352016802932327,12.17,22.5,.1,52,9.57,20.2,81,8/6/14
352016802932327,11.93,21.5,.54,55,8.84,20.2,82,8/6/14
352016802932327,12.14,30,1.1,47,11.54,20.3,81,8/6/14
352016857330088,23.53,4,-1.23,52,15.67,19.8,89,7/6/14
352016857330088,19.48,9,.13,49,18.29,19.9,96,7/6/14
352016857330088,29.1,7.5,1.25,64,5.3,19.6,96,7/5/14
352016857330088,29.1,7,1.25,66,5.4,19.5,96,7/5/14
352016857330088,3,5.5,-.31,57,6.51,19.7,68,7/6/14
352016857330088,15.96,2.5,-.31,49,19.42,19.8,96,7/6/14
352016857330088,15.96,2.5,-.31,49,19.42,19.8,96,7/6/14
352016857330088,31.55,14,-.31,59,19.25,19.7,96,7/5/14
352016857330088,19.53,13.5,.69,40,8.79,20,91,7/8/14
352016857330088,19.78,11,.69,39,8.68,20,88,7/8/14
352016857330088,24.45,13.5,1.25,47,12.47,20,94,7/15/14
352016857330088,39.54,19,.69,54,9.07,19.8,94,7/15/14
352016857330088,33.46,8,-.87,54,7.46,19.8,96,7/15/14
352016857330088,28.53,4,-.55,51,17.03,19.8,95,7/15/14
352016857330088,23.92,9,-.87,50,11.29,19.8,96,7/15/14
352016857330088,21.92,12.5,1.25,54,7.73,19.7,95,7/15/14
352016857330088,67.9,7.5,.13,55,8.91,19.7,89,7/15/14
352016857330088,26.98,11.5,1.25,34,14.61,20.2,65,7/15/14
352016857330088,27.93,8.5,1.25,57,9.68,19.9,95,7/16/14
352016857330088,30.18,16.5,-.87,34,12.88,20.2,56,7/15/14
352016857330088,30.56,8.5,-.43,59,7.92,19.7,96,7/16/14
352016857330088,48.26,9,-.31,63,8.17,19.6,84,7/16/14
352016857330088,34.69,10.5,-.31,60,9.47,19.7,93,7/16/14
352016857330088,23.97,9,1.25,39,8.35,20,85,7/17/14
352016857330088,35.74,12.5,-.87,43,9.11,19.9,88,7/17/14
352016857330088,19.19,13,1.13,52,8.09,19.6,96,7/18/14
352016857330088,19,12,1.25,54,6.13,19.6,96,7/18/14
352016857330088,18.72,13,.13,57,7.5,19.6,96,7/18/14
352016857330088,21.41,19.5,.13,59,11.15,19.8,96,7/19/14
352016857330088,19.95,14.5,.69,57,9.24,19.8,96,7/19/14
352016857330088,18.18,19.5,1.13,58,9.92,19.8,95,7/19/14
352016857330088,17.54,14.5,.13,58,9.61,19.8,95,7/19/14
352016857330088,68.71,.5,-.31,66,8.24,19.5,96,7/19/14
352016857330088,14.8,9,-1.11,50,20.62,19.8,96,7/19/14
352016857330088,15.46,17,-.67,57,12.22,19.7,95,7/19/14
352016857330088,48.89,8,.13,51,8.08,19.7,66,7/20/14
352016857330088,26.4,10.5,-.31,53,10.28,19.8,83,7/20/14
352016857330088,27.24,16.5,-.31,56,8.01,19.8,95,7/20/14
352016857330088,30.59,17,.69,53,8.79,19.8,76,7/20/14
352016857330088,26.69,14,1.25,64,9.96,19.7,96,7/19/14
352016857330088,31.9,11,-.43,66,8.94,19.6,95,7/19/14
352016857330088,23.45,5,1.25,61,11.38,19.7,96,7/19/14
352016857330088,17.88,19,-.87,42,9.26,19.9,95,7/21/14
352016857330088,14.76,6.5,-.87,41,14.59,19.8,95,7/22/14
352016857330088,15.7,12,-.55,43,18.25,20.1,95,7/22/14
352016857330088,14.74,11,.13,40,27.19,19.8,96,7/22/14
352016857330088,36.81,16,1.25,46,10.87,19.9,57,7/21/14
352016857330088,29.48,14.5,1.13,42,17.37,20,71,7/21/14
352016857330088,25.22,15.5,.69,41,13.36,20,80,7/21/14
352016857330088,22.87,19,-.87,42,9.59,20,86,7/21/14
352016857330088,14.52,10.5,.01,50,9.38,19.8,95,7/22/14
352016857330088,35.27,7.5,1.25,60,8.91,19.6,96,7/22/14
352016857330088,29.37,14.5,.69,62,6.82,19.6,97,7/22/14
352016857330088,27.19,8,1.25,53,5.19,19.7,93,7/21/14
352016857330088,27.19,6,1.25,54,5.16,19.8,95,7/21/14
352016857330088,28.65,15.5,.57,53,10.36,19.8,76,7/21/14
352016857330088,27.19,6,1.25,53,5.31,19.7,87,7/21/14
352016857330088,22.52,7,1.25,37,4.99,20,88,8/5/14
352016857330088,15.59,16.5,-.31,45,13.93,19.9,96,8/6/14
352016857330088,15.25,13,.45,47,11.82,19.8,96,8/6/14
352016857330088,15.13,12,-.31,46,14.69,19.9,96,8/6/14
352016857330088,15.08,10,1.25,46,10.4,19.9,96,8/6/14
352016857330088,19.79,2,-.31,41,24.92,19.9,96,8/6/14
352016857330088,14.94,9,1.25,49,10.84,19.8,96,8/6/14
352016857330088,15.32,8.5,-1.11,45,9.79,19.9,95,8/6/14
352016889385480,12.66,12,-.59,44,14.16,22.5,98,8/7/14
352016889385480,0,8,.09,35,8.4,22.6,68,8/7/14
352016889385480,0,4.5,.09,38,7.7,22.6,85,8/7/14
352016889385480,0,5.5,.09,38,7.7,22.6,92,8/7/14
352016889385480,0,4,.09,42,7.63,22.7,95,8/7/14
352016889385480,23.3,4.5,1.09,40,14.02,22.4,69,8/7/14
352016889385480,16.26,6,.09,39,10.02,22.6,96,8/7/14
352016864499108,13.73,4,.69,49,0,14.2,86,7/23/14
352016864499108,10.47,4.5,.69,53,0,14,97,7/23/14
352016864499108,8.8,2,-.43,54,0,13.9,97,7/23/14
352016864499108,11.45,9.5,.69,38,0,14.1,94,7/24/14
352016864499108,13.91,10,.13,35,0,14.1,61,7/24/14
352016864499108,13.77,-1,.13,35,0,14.1,77,7/24/14
352016864499108,11.78,11,.13,37,0,14.1,95,7/24/14
352016864499108,15.68,8,1.13,47,0,13.6,94,7/24/14
352016864499108,25.52,9.5,.57,45,0,13.9,68,7/24/14
352016864499108,22.32,5.5,1.13,45,0,13.8,87,7/24/14
352016864499108,19.9,3,.13,45,0,13.9,94,7/24/14
352016864499108,18.46,1,.69,46,0,13.7,94,7/24/14
352016864499108,17.23,3,1.13,46,0,13.9,94,7/24/14
352016864499108,16.56,-2.5,.69,46,0,13.9,94,7/24/14
352016864499108,16.05,-3.5,-.43,46,0,13.8,94,7/24/14
352016864499108,30.27,1.5,.13,46,0,14.1,66,7/24/14
352016864499108,6.08,18,.33,40,0,14.1,96,8/1/14
352016864499108,6.08,22,-.55,40,0,14.1,96,8/1/14
352016864499108,6.67,16.5,-.87,40,0,14.2,94,8/1/14
352016864499108,5.39,20,.89,37,0,14,96,8/1/14
352016864499108,5.44,15.5,-1.11,37,0,14,96,8/1/14
352016864499108,5.48,19.5,-1.11,37,0,14,96,8/1/14
352016864499108,5.51,20.5,-.11,38,0,14,96,8/1/14
352016864499108,5.56,14.5,.45,38,0,14.1,96,8/1/14
352016864499108,5.58,21.5,.45,38,0,14.1,96,8/1/14
352016864499108,5.59,20,-.11,39,0,14,96,8/1/14
352016864499108,5.6,18.5,-.43,38,0,14.1,96,8/1/14
352016864499108,5.61,20.5,-.99,38,0,14.1,96,8/1/14
352016802932327,13.31,17.5,.06,33,37.14,20.6,81,8/1/14
352016802932327,13.25,29,-.02,33,32.5,20.6,80,8/1/14
352016802932327,13.19,14.5,.18,33,48.91,20.6,81,8/1/14
352016802932327,12.02,18.5,-1.14,36,32.91,20.5,82,8/1/14
352016802932327,12.03,24,-.02,36,16.9,20.6,80,8/1/14
352016802932327,15.68,17.5,1.1,52,8.54,20.2,81,8/1/14
352016802932327,14.55,26,.54,53,8.86,20.2,81,8/1/14
352016802932327,14.03,12.5,1.1,54,8.1,20.2,81,8/1/14
352016802932327,13.76,14.5,1.1,54,8.95,20.2,81,8/1/14
352016802932327,21.67,19.5,1.1,53,12.5,20.3,80,8/1/14
352016864499108,5.61,20,.33,38,0,14.1,96,8/1/14
352016864499108,5.62,20.5,.89,39,0,14,96,8/1/14
352016864499108,5.63,23,1.01,39,0,14,96,8/1/14
352016864499108,7.78,18,-1.11,43,0,14,95,8/1/14
352016864499108,10.51,-1,.13,47,0,14.1,94,8/6/14
352016864499108,10.88,18,-.43,50,0,14,91,8/6/14
352016864499108,11.21,13,.57,51,0,14,95,8/6/14
352016864499108,10.28,-.5,.13,56,0,14,95,8/6/14
352016864499108,13.31,18.5,.57,59,0,13.8,95,8/6/14
352016864499108,9.41,14,1.13,35,0,13.9,57,8/7/14
352016864499108,11,7,1.13,36,0,13.9,76,8/7/14
352016864499108,15.16,-1,.13,32,0,14.2,44,8/8/14
352016864499108,12.04,2,.69,32,0,14.2,75,8/8/14
352016864499108,8.5,-.5,.13,56,0,14,95,8/7/14
352016864499108,6.34,3.5,1.13,57,0,14,94,8/7/14
352016864499108,8.28,7.5,.89,56,0,14.1,89,8/7/14
352016864499108,11.37,16.5,.57,48,0,14.1,92,8/7/14
352016864499108,10.11,6.5,-.87,43,0,14.1,95,8/7/14
352016864499108,11.67,4.5,.13,50,0,14,86,8/7/14
352016857330054,10.24,-1.5,1.17,47,11.8,15.3,99,7/28/14
352016857330054,0,4,1.17,67,7.32,15.4,99,8/1/14
352016857330054,94.12,7.5,.05,63,12.39,15.6,96,8/1/14
352016857330054,8.58,6.5,-.71,36,41.33,15.3,96,8/2/14
352016857330054,42.72,4.5,.37,57,12.69,15,101,8/2/14
352016857330054,29.83,11,-.39,57,12.45,15.4,98,8/2/14
352016857330054,8.42,14.5,-1.07,45,18.31,15.1,99,8/2/14
352016857330054,13.28,10,-1.07,50,17.78,14.6,99,8/2/14
352016857330054,11.88,18.5,.61,61,10.37,14.9,98,8/2/14
352016857330054,6.45,14,.17,49,15.65,14.8,97,8/2/14
352016857330054,10.39,4.5,.61,43,17.59,14.8,99,8/2/14
352016857330054,43.33,9,1.17,65,9.82,15.3,88,8/2/14
352016857330054,8.18,-4,-.39,46,14,14.7,98,8/2/14
352016857330054,5.8,12,-1.07,49,12.95,14.8,98,8/2/14
352016857330054,3.93,17,-.95,42,11.26,15,97,8/2/14
352016857330054,10.84,9.5,1.17,47,8.48,15.3,97,8/5/14
352016857330054,10.66,9.5,-.07,49,11.79,15.3,101,8/5/14
352016857330054,11.28,4.5,.37,43,14.02,15.4,99,8/5/14
352016857330054,10.66,9.5,-.07,49,11.79,15.3,101,8/5/14
352016857330054,11.54,6.5,1.17,57,9.05,15.3,97,8/5/14
352016857330054,17.79,-3.5,-.63,42,19.07,15.3,97,8/5/14
352016857330054,11.6,11.5,.93,57,14.22,15.3,98,8/5/14
352016857330054,10.61,13.5,1.17,49,10.03,15.3,101,8/5/14
352016857330054,58.68,4.5,.61,46,9.22,15.5,69,8/4/14
352016857330054,11.5,4.5,-1.19,51,15.91,15.3,98,8/5/14
352016857330054,37.48,18,1.17,45,10.7,15.4,101,8/4/14
352016857330054,13.13,11.5,1.17,39,15.67,15.4,108,8/4/14
352016857330054,11.53,8,1.17,40,8.9,15.4,108,8/4/14
352016802932327,19.44,20.5,1.1,40,9.95,20.6,79,6/23/14
352016802932327,17.2,25,1.1,39,7.99,20.5,80,6/23/14
352016802932327,30.32,12.5,.54,39,7.48,20.5,62,6/23/14
352016802932327,15.12,27,-.02,30,19.53,20.7,80,6/24/14
352016802932327,14.65,27.5,1.1,30,25.41,20.6,81,6/24/14
352016802932327,11.52,27.5,-.02,29,26.19,20.7,80,6/24/14
352016802932327,11.49,23.5,-.58,29,28.77,20.7,80,6/24/14
352016802932327,11.47,23.5,-1.14,28,29.73,20.7,80,6/24/14
352016802932327,11.44,22.5,-1.14,28,30.08,20.7,81,6/24/14
352016802932327,11.4,25.5,-1.02,28,21.63,20.7,81,6/24/14
352016802932327,11.36,28,1.1,29,13.51,20.7,80,6/24/14
352016802932327,10.26,21,.54,32,13.22,20.5,81,6/24/14
352016802932327,10.2,30,-1.02,32,14.06,20.6,81,6/24/14
352016802932327,10.21,22,.1,32,14.75,20.6,81,6/24/14
352016802932327,11.16,9,.1,55,5.83,20.2,81,6/29/14
352016802932327,27.42,9,1.1,40,6.66,20.3,80,6/30/14
352016802932327,10.99,19,1.1,48,7.9,20.3,81,6/29/14
352016802932327,11.16,9.5,.1,53,5.86,20.2,81,6/29/14
352016802932327,16.11,23,.1,43,10.17,20.5,81,6/30/14
352016802932327,10.01,23,-.58,38,26.26,20.6,80,6/30/14
352016802932327,15.65,25,-.02,42,16.57,20.4,81,6/30/14
352016802932327,9.99,18,.42,37,37,20.6,81,6/30/14
352016802932327,15.25,30,-.46,42,11.16,20.5,80,6/30/14
352016802932327,14.9,30.5,-.46,42,11.63,20.4,81,6/30/14
352016802932327,9.96,29.5,1.1,38,18.67,20.6,80,6/30/14
352016802932327,14.58,32.5,1.1,41,13.1,20.4,81,6/30/14
352016802932327,9.95,24,.98,38,18.69,20.5,80,6/30/14
352016802932327,17.12,11.5,1.1,50,7.39,20.1,82,6/29/14
352016802932327,35.61,6,1.1,43,9.28,20.3,72,7/5/14
352016802932327,26.86,13.5,1.1,46,8.85,20.2,80,7/5/14
352016802932327,46.22,12,-.46,38,12.26,20.6,42,7/4/14
352016802932327,39.12,8.5,-.46,40,9.27,20.3,58,7/4/14
352016802932327,26.03,6.5,1.1,42,7.84,20.2,84,7/5/14
352016802932327,10.89,29,-.46,39,10.68,20.3,80,7/5/14
352016802932327,10.81,27.5,.54,40,11.7,20.2,81,7/5/14
352016802932327,20.02,26.5,1.1,39,10.55,20.4,80,7/6/14
352016802932327,13.17,22.5,.42,39,17.01,20.4,81,7/5/14
352016802932327,12.66,26,.54,39,17.01,20.3,81,7/5/14
352016802932327,12.25,25.5,1.1,39,19.8,20.4,80,7/5/14
352016802932327,11.95,23,.98,38,24.49,20.5,80,7/5/14
352016802932327,39.43,25,-.46,34,10.1,20.7,56,7/6/14
352016802932327,29.55,15.5,1.1,36,11.31,20.6,77,7/6/14
352016802932327,23.31,17,-.46,38,10.16,20.4,79,7/6/14
352016802932327,19.31,12.5,.1,53,6.46,20.2,81,8/1/14
352016802932327,17.04,19,1.1,53,7.94,20.2,81,8/1/14
352016802932327,14.14,10,.1,60,6.6,20.2,82,8/1/14
352016802932327,10.81,20,-1.02,43,15.91,20.3,80,8/4/14
352016802932327,10.31,26,-.58,40,26.47,20.6,80,8/4/14
352016802932327,10.67,27.5,.54,42,19.07,20.4,81,8/4/14
352016802932327,10.3,20.5,-1.02,41,26.62,20.6,81,8/4/14
352016802932327,10.61,30.5,-.02,42,19.61,20.6,81,8/4/14
352016802932327,10.43,21,-1.14,41,33.02,20.6,81,8/4/14
352016802932327,10.4,24.5,-.02,41,26.38,20.5,81,8/4/14
352016802932327,9.91,20.5,-.02,40,28.74,20.6,81,8/4/14
352016802932327,10.02,24.5,-.58,37,30.05,20.6,80,8/3/14
352016802932327,10.03,26.5,-1.02,35,27.37,20.6,80,8/3/14
352016802932327,10.03,19.5,.54,35,36.26,20.6,81,8/3/14
352016802932327,10.08,23.5,-1.02,37,16.49,20.5,81,8/3/14
352016802932327,10.08,26,.54,38,15.92,20.3,81,8/3/14
352016802932327,10.07,30,-.46,36,28.15,20.6,80,8/3/14
352016802932327,12.78,20.5,1.1,47,11.88,20.3,80,8/6/14
352016802932327,15.99,12.5,.1,49,8.54,20.2,81,8/6/14
352016802932327,15.55,28,.54,50,10.3,20.3,80,8/6/14
352016864499108,6.09,16,1.13,39,0,14.1,96,8/1/14
352016864499108,6.08,23,.45,39,0,14,96,8/1/14
352016864499108,6.08,20,-1.11,40,0,14.1,96,8/1/14
352016864499108,6.08,20,-1.11,40,0,14.1,96,8/1/14
352016864499108,6.08,20.5,-.11,40,0,14,96,8/1/14
352016864499108,6.07,21.5,.45,40,0,14,96,8/1/14
352016864499108,6.07,20.5,-1.11,40,0,14.1,96,8/1/14
352016864499108,6.07,20.5,-1.11,40,0,14.1,96,8/1/14
352016864499108,6.07,21,-1.11,40,0,14.1,96,8/1/14
352016864499108,6.06,23,-.55,41,0,14.2,96,8/1/14
352016864499108,6.06,15,.69,41,0,14.2,95,8/1/14
352016864499108,6.07,3,.57,41,0,14.2,94,8/1/14
352016864499108,6.1,19.5,.45,41,0,14.2,95,8/1/14
352016864499108,6.13,27,-.43,41,0,14.2,95,8/1/14
352016864499108,6.68,21,-1.11,38,0,14.2,96,8/1/14
352016864499108,8.75,3.5,-.31,49,0,14,95,8/4/14
352016864499108,7.09,2.5,.13,39,0,13.9,82,8/5/14
352016864499108,14.66,3,-.43,59,0,13.8,94,8/6/14
352016864499108,14.12,-1,.13,59,0,13.8,94,8/6/14
352016864499108,12.62,0,1.13,59,0,13.9,94,8/6/14
352016802932327,12.2,14.5,.98,47,12.44,20.2,81,8/6/14
352016802932327,12.63,19,.1,46,15.1,20.3,80,8/6/14
352016802932327,12.49,25,.1,46,9.27,20.2,80,8/6/14
352016802932327,16.95,24,.1,53,8.4,20.2,81,8/6/14
352016802932327,21.52,22.5,-1.02,54,13.12,20.2,80,8/6/14
352016857330088,12.04,4.5,-.55,48,16.87,19.9,96,7/8/14
352016857330088,47.2,-2.5,.69,32,10.86,20.1,41,7/8/14
352016857330088,11.95,13.5,-.31,48,11.26,19.9,96,7/8/14
352016857330088,32.26,8.5,-.43,36,15.68,20,55,7/8/14
352016857330088,32.29,13.5,1.25,50,10.88,19.8,71,7/7/14
352016857330088,39.11,13,1.13,52,9.66,19.8,87,7/7/14
352016857330088,30.77,10.5,-.31,52,8.19,19.8,92,7/7/14
352016857330088,38.19,6,-.31,58,7.83,19.7,94,7/7/14
352016857330088,54.88,8.5,-.31,51,8.56,19.7,81,7/7/14
352016857330088,32.64,10.5,-.31,48,20.78,19.9,96,7/8/14
352016857330088,26.06,11.5,.69,47,13.89,19.9,96,7/8/14
352016857330088,23.7,1.5,1.25,48,12.01,19.9,96,7/8/14
352016857330088,19.65,9.5,.13,58,8.95,19.7,96,7/8/14
352016857330088,30.65,7,.69,56,8.89,19.7,91,7/7/14
352016857330088,26.49,4,1.25,54,14.81,19.7,97,7/16/14
352016857330088,37.41,12,-.43,58,11.99,19.8,94,7/16/14
352016857330088,20.74,7.5,1.25,54,6.82,19.8,96,7/15/14
352016857330088,31.1,11,1.25,57,7.55,19.8,96,7/16/14
352016857330088,20.37,15,.69,48,12.23,19.7,95,7/18/14
352016857330088,30.36,19.5,.69,51,10.81,19.9,93,7/18/14
352016857330088,17.77,18.5,.13,50,14.28,19.7,96,7/18/14
352016857330088,17.51,4.5,-.31,51,9.48,19.8,95,7/18/14
352016857330088,19.48,9,-.31,51,10.49,19.9,73,7/19/14
352016857330088,21.23,12,-.31,54,7.51,19.8,96,7/20/14
352016857330088,16.41,16.5,-.99,56,10.34,19.7,95,7/18/14
352016857330088,16.31,8.5,.13,58,8.81,19.7,96,7/18/14
352016857330088,16.21,16,-.31,58,8.13,19.7,96,7/18/14
352016857330088,16.12,7.5,-.99,58,11.26,19.7,96,7/18/14
352016857330088,19.69,13,.69,49,8.68,19.7,96,7/18/14
352016857330088,14.89,13,-.43,54,12.01,19.7,96,7/19/14
352016857330088,14.71,14,1.25,56,9.62,19.7,96,7/19/14
352016857330088,25.9,9,-.87,56,12.09,19.7,96,7/19/14
352016857330088,23.97,14,.57,55,11.76,19.7,96,7/19/14
352016857330088,27.12,13,.69,62,7.29,19.8,97,7/22/14
352016857330088,25.68,17,-.31,62,6.9,19.7,96,7/22/14
352016857330088,24.58,18,.69,62,7.28,19.8,96,7/22/14
352016857330088,14.7,10.5,-.99,34,7.66,20,81,7/22/14
352016857330088,18.78,10.5,-.31,50,11.32,19.9,96,7/21/14
352016857330088,19.49,4,1.25,54,14.71,19.8,96,7/21/14
352016857330088,19.71,12.5,.01,50,13.69,19.9,96,7/21/14
352016857330088,22.43,14.5,.13,55,13.18,19.8,96,7/21/14
352016857330088,20.95,8.5,.77,53,21.02,19.8,96,7/21/14
352016857330088,15.79,3.5,-.23,49,15.24,19.8,96,7/21/14
352016857330088,21.37,18.5,.69,41,10.91,20,91,7/21/14
352016857330088,20.32,17,.01,41,11.19,20,94,7/21/14
352016857330088,19.62,16.5,.57,38,16.29,20,96,7/21/14
352016857330088,19.06,15.5,-.31,38,12.42,19.9,96,7/21/14
352016857330088,18.6,16,-.55,40,12.05,19.9,95,7/21/14
352016857330088,18.21,13,-.31,42,9.28,19.9,95,7/21/14
352016857330088,17.69,11.5,-.31,50,5.54,20,80,8/6/14
352016857330088,21.04,3.5,-.31,44,32.97,20,95,8/6/14
