内部ID,当前引擎转速,当前引擎温度,前一次时间段至此引擎平均转速,引擎负荷,入库时间
352016850081381,2248,101,140,27,7/19/14
352016850081381,2905,101,140,35,7/19/14
352016850081381,2010,101,140,49,7/19/14
352016850081381,1476,102,140,35,7/19/14
352016850081381,777,102,140,35,7/19/14
352016850081381,809,102,140,46,7/19/14
352016850081381,1164,102,140,67,7/19/14
352016850081381,1914,56,157,37,7/24/14
352016850081381,1865,56,157,24,7/24/14
352016850081381,1384,58,157,75,7/24/14
352016850081381,1386,58,157,34,7/24/14
352016850081381,1250,59,157,32,7/24/14
352016850081381,963,59,157,35,7/24/14
352016850081381,833,59,157,34,7/24/14
352016850081381,824,60,157,34,7/24/14
352016850081381,824,60,157,34,7/24/14
352016850081381,829,61,157,33,7/24/14
352016850081381,814,61,157,33,7/24/14
352016850081381,829,62,157,33,7/24/14
352016850081381,826,62,157,33,7/24/14
352016850081381,827,62,157,34,7/24/14
352016850081381,811,62,157,34,7/24/14
352016850081381,829,63,157,33,7/24/14
352016850081381,823,63,157,34,7/24/14
352016850081381,824,63,157,34,7/24/14
352016850081381,818,64,157,34,7/24/14
352016850081381,683,90,199,28,6/26/14
352016850081381,1353,29,233,25,6/27/14
352016850081381,1094,30,233,46,6/27/14
352016850081381,926,31,233,36,6/27/14
352016850081381,734,33,233,35,6/27/14
352016850081381,1160,34,233,20,6/27/14
352016850081381,867,35,233,27,6/27/14
352016850081381,1220,36,233,46,6/27/14
352016850081381,1713,37,233,26,6/27/14
352016850081381,1371,39,233,31,6/27/14
352016850081381,1705,40,233,58,6/27/14
352016850081381,2072,42,233,59,6/27/14
352016850081381,1805,44,233,20,6/27/14
352016850081381,1772,46,233,11,6/27/14
352016850081381,1000,48,233,20,6/27/14
352016850081381,693,49,233,21,6/27/14
352016850081381,816,50,233,26,6/27/14
352016850081381,1087,50,233,41,6/27/14
352016850081381,2074,51,233,76,6/27/14
352016850081381,1894,53,233,85,6/27/14
352016850081381,1778,55,233,47,6/27/14
352016850081381,1783,57,233,44,6/27/14
352016850081381,1114,59,233,13,6/27/14
352016850081381,1013,60,233,40,6/27/14
352016850081381,1046,60,233,17,6/27/14
352016850081381,1590,61,233,55,6/27/14
352016850081381,1607,62,233,10,6/27/14
352016850081381,1509,63,233,44,6/27/14
352016850081381,1625,63,233,38,6/27/14
352016850081381,1647,65,233,45,6/27/14
352016850081381,1701,65,233,32,6/27/14
352016850081381,1416,67,233,8,6/27/14
352016850081381,1138,67,233,35,6/27/14
352016850081381,1652,67,233,39,6/27/14
352016850081381,1363,69,233,13,6/27/14
352016850081381,968,70,233,15,6/27/14
352016850081381,1569,70,233,43,6/27/14
352016850081381,1462,70,233,15,6/27/14
352016850081381,921,71,233,15,6/27/14
352016850081381,594,71,233,24,6/27/14
352016850081381,699,71,233,22,6/27/14
352016850081381,1580,71,233,47,6/27/14
352016850081381,1421,72,233,20,6/27/14
352016850081381,653,73,233,22,6/27/14
352016850081381,1042,73,233,37,6/27/14
352016850081381,1612,73,233,42,6/27/14
352016850081381,1388,73,233,17,6/27/14
352016850081381,1331,74,233,36,6/27/14
352016850081381,985,74,233,24,6/27/14
352016850081381,688,74,233,27,6/27/14
352016850081381,548,75,233,30,6/27/14
352016850081381,624,75,233,34,6/27/14
352016850081381,649,75,233,35,6/27/14
352016850081381,745,75,233,33,6/27/14
352016850081381,558,75,233,35,6/27/14
352016850081381,628,76,233,32,6/27/14
352016850081381,616,66,158,39,6/27/14
352016850081381,665,67,158,32,6/27/14
352016850081381,703,67,158,26,6/27/14
352016850081381,1064,67,158,23,6/27/14
352016850081381,1409,68,158,32,6/27/14
352016850081381,1445,68,158,19,6/27/14
352016850081381,761,69,158,43,6/27/14
352016850081381,1617,70,158,48,6/27/14
352016850081381,1397,70,158,13,6/27/14
352016850081381,747,72,158,33,6/27/14
352016850081381,1160,72,158,39,6/27/14
352016850081381,1440,73,158,21,6/27/14
352016850081381,671,73,158,18,6/27/14
352016850081381,1377,74,158,56,6/27/14
352016850081381,1716,75,158,30,6/27/14
352016850081381,1514,76,158,48,6/27/14
352016850081381,1465,77,158,23,6/27/14
352016850081381,603,77,158,18,6/27/14
352016850081381,1531,78,158,31,6/27/14
352016850081381,708,78,158,16,6/27/14
352016850081381,1097,79,158,43,6/27/14
352016850081381,1175,98,160,34,7/1/14
352016850081381,1014,98,160,34,7/1/14
352016850081381,950,98,160,61,7/1/14
352016850081381,1124,98,160,69,7/1/14
352016850081381,1585,98,160,49,7/1/14
352016850081381,1144,98,160,33,7/1/14
352016850081381,790,98,160,42,7/1/14
352016850081381,729,98,651,88,7/1/14
352016850081381,1078,98,651,66,7/1/14
352016850081381,1163,98,651,98,7/1/14
352016850081381,1550,98,651,33,7/1/14
352016850081381,1141,98,651,32,7/1/14
352016850081381,1062,98,651,98,7/1/14
352016850081381,1706,98,651,31,7/1/14
352016850081381,1460,98,651,33,7/1/14
352016850081381,868,98,651,72,7/1/14
352016850081381,1320,98,651,32,7/1/14
352016850081381,781,98,651,55,7/1/14
352016850081381,1150,98,651,39,7/1/14
352016850081381,973,98,651,83,7/1/14
352016850081381,1126,100,651,35,7/1/14
352016850081381,848,100,651,37,7/1/14
352016850081381,782,100,651,35,7/1/14
352016850081381,1111,100,651,66,7/1/14
352016850081381,1087,100,651,33,7/1/14
352016850081381,778,101,651,34,7/1/14
352016850081381,1038,101,651,66,7/1/14
352016850081381,1224,101,651,35,7/1/14
352016850081381,879,101,651,57,7/1/14
352016850081381,784,95,772,35,7/9/14
352016850081381,787,95,772,35,7/9/14
352016850081381,880,96,685,97,7/9/14
352016850081381,1562,96,685,70,7/9/14
352016850081381,2099,98,685,61,7/9/14
352016850081381,2254,98,685,61,7/9/14
352016850081381,2272,98,685,57,7/9/14
352016850081381,1745,100,685,30,7/9/14
352016850081381,970,100,685,35,7/9/14
352016850081381,782,98,685,35,7/9/14
352016850081381,785,98,685,34,7/9/14
352016850081381,780,98,685,34,7/9/14
352016850081381,782,96,685,34,7/9/14
352016850081381,783,96,685,33,7/9/14
352016850081381,790,96,685,34,7/9/14
352016850081381,1009,96,685,76,7/9/14
352016850081381,1471,96,685,33,7/9/14
352016850081381,1297,98,685,49,7/9/14
352016850081381,2099,98,685,37,7/9/14
352016850081381,2241,98,685,69,7/9/14
352016850081381,2414,98,685,62,7/9/14
352016850081381,2524,98,685,45,7/9/14
352016850081381,2417,98,685,37,7/9/14
352016850081381,2578,98,685,26,7/9/14
352016850081381,1782,98,685,29,7/9/14
352016850081381,1982,98,685,31,7/9/14
352016850081381,2110,98,685,42,7/9/14
352016850081381,2175,98,685,79,7/9/14
352016850081381,2229,98,685,98,7/9/14
352016850081381,2055,98,685,59,7/9/14
352016850081381,2144,98,685,51,7/9/14
352016850081381,2195,98,685,67,7/9/14
352016850081381,2287,98,685,53,7/9/14
352016850081381,2045,98,685,95,7/9/14
352016850081381,2059,98,685,58,7/9/14
352016850081381,2145,98,685,87,7/9/14
352016850081381,2202,98,685,30,7/9/14
352016850081381,2109,98,685,36,7/9/14
352016850081381,2103,98,685,28,7/9/14
352016850081381,2018,98,685,44,7/9/14
352016850081381,2086,98,685,30,7/9/14
352016850081381,2093,98,685,73,7/9/14
352016850081381,2080,98,685,78,7/9/14
352016850081381,1961,98,685,35,7/9/14
352016850081381,1972,98,685,34,7/9/14
352016850081381,1933,98,685,29,7/9/14
352016850081381,1867,98,685,94,7/9/14
352016850081381,1981,98,685,42,7/9/14
352016850081381,1786,98,685,31,7/9/14
352016850081381,1623,98,685,98,7/9/14
352016850081381,1887,98,685,33,7/9/14
352016850081381,2018,98,685,62,7/9/14
352016850081381,2136,98,685,29,7/9/14
352016850081381,2247,98,685,30,7/9/14
352016850081381,2257,98,685,27,7/9/14
352016850081381,2161,98,685,28,7/9/14
352016850081381,2103,96,685,30,7/9/14
352016850081381,1957,96,685,54,7/9/14
352016850081381,2084,96,685,62,7/9/14
352016850081381,2226,98,685,29,7/9/14
352016850081381,2279,98,685,28,7/9/14
352016850081381,2276,98,685,44,7/9/14
352016850081381,2337,98,685,57,7/9/14
352016850081381,2308,98,685,33,7/9/14
352016850081381,2212,98,685,35,7/9/14
352016850081381,1872,98,685,70,7/9/14
352016850081381,1838,98,685,62,7/9/14
352016850081381,1837,98,188,65,7/10/14
352016850081381,1948,98,188,55,7/10/14
352016850081381,1979,98,188,64,7/10/14
352016850081381,2018,98,188,32,7/10/14
352016850081381,2019,98,188,77,7/10/14
352016850081381,1930,98,188,29,7/10/14
352016850081381,1912,98,188,98,7/10/14
352016850081381,2038,98,188,98,7/10/14
352016850081381,2198,98,188,83,7/10/14
352016850081381,2168,98,188,53,7/10/14
352016850081381,2120,98,188,29,7/10/14
352016850081381,2023,98,188,62,7/10/14
352016850081381,1998,96,188,37,7/10/14
352016850081381,1976,96,188,29,7/10/14
352016850081381,1841,96,188,69,7/10/14
352016850081381,1750,95,188,29,7/10/14
352016850081381,1604,95,188,29,7/10/14
352016850081381,1500,95,188,30,7/10/14
352016850081381,1692,95,188,29,7/10/14
352016850081381,1509,95,188,31,7/10/14
352016850081381,1352,95,188,31,7/10/14
352016850081381,1360,96,188,31,7/10/14
352016850081381,1443,96,188,28,7/10/14
352016850081381,1563,98,188,98,7/10/14
352016850081381,2014,98,188,32,7/10/14
352016850081381,1874,98,188,97,7/10/14
352016850081381,1981,98,188,46,7/10/14
352016850081381,2213,98,188,28,7/10/14
352016850081381,2090,98,188,29,7/10/14
352016850081381,1946,96,188,93,7/10/14
352016850081381,2207,96,188,31,7/10/14
352016850081381,2206,98,188,30,7/10/14
352016850081381,1891,98,188,34,7/10/14
352016850081381,1916,98,188,98,7/10/14
352016850081381,2020,98,188,99,7/10/14
352016850081381,2045,98,188,79,7/10/14
352016850081381,1256,92,167,35,7/18/14
352016850081381,1821,93,167,28,7/18/14
352016850081381,1491,93,167,31,7/18/14
352016850081381,1570,95,167,46,7/18/14
352016850081381,1132,95,167,36,7/18/14
352016850081381,-1,95,167,36,7/18/14
352016850081381,1673,95,167,31,7/18/14
352016850081381,1043,93,167,42,7/18/14
352016850081381,1327,92,167,31,7/18/14
352016850081381,1173,92,167,36,7/18/14
352016850081381,906,92,167,38,7/18/14
352016850081381,766,91,167,44,7/18/14
352016850081381,786,91,167,67,7/18/14
352016850081381,1317,89,167,30,7/18/14
352016850081381,926,89,167,35,7/18/14
352016850081381,1016,89,167,45,7/18/14
352016850081381,1034,89,167,39,7/18/14
352016850081381,759,79,155,71,7/18/14
352016850081381,784,78,155,46,7/18/14
352016850081381,1121,78,155,43,7/18/14
352016850081381,775,79,155,74,7/18/14
352016850081381,925,79,155,54,7/18/14
352016850081381,835,80,155,54,7/18/14
352016850081381,980,80,155,35,7/18/14
352016850081381,836,81,155,42,7/18/14
352016850081381,780,82,155,38,7/18/14
352016850081381,790,83,155,37,7/18/14
352016850081381,785,83,155,37,7/18/14
352016850081381,782,85,155,37,7/18/14
352016850081381,785,85,155,71,7/18/14
352016850081381,782,86,155,41,7/18/14
352016850081381,778,86,155,39,7/18/14
352016850081381,816,86,155,40,7/18/14
352016850081381,842,87,155,37,7/18/14
352016850081381,766,88,155,79,7/18/14
352016850081381,784,88,155,44,7/18/14
352016850081381,800,89,155,64,7/18/14
352016850081381,-1,89,155,64,7/18/14
352016850081381,1914,91,155,66,7/18/14
352016850081381,1715,91,155,57,7/18/14
352016850081381,1520,92,155,33,7/18/14
352016850081381,1443,92,155,40,7/18/14
352016850081381,1045,93,155,61,7/18/14
352016850081381,1205,95,155,34,7/18/14
352016850081381,807,95,155,44,7/18/14
352016850081381,830,95,155,39,7/18/14
352016850081381,794,95,155,37,7/18/14
352016850081381,785,96,155,35,7/18/14
352016850081381,787,96,155,35,7/18/14
352016850081381,780,96,155,35,7/18/14
352016850081381,782,95,155,34,7/18/14
352016850081381,780,93,155,35,7/18/14
352016850081381,772,92,155,34,7/18/14
352016850081381,778,89,155,33,7/18/14
352016850081381,777,89,155,39,7/18/14
352016850081381,760,89,155,44,7/18/14
352016850081381,1111,88,155,48,7/18/14
352016850081381,1097,88,155,34,7/18/14
352016850081381,1789,89,155,98,7/18/14
352016850081381,1804,89,155,31,7/18/14
352016850081381,1335,91,155,33,7/18/14
352016850081381,1661,86,168,30,7/19/14
352016850081381,1336,87,168,35,7/19/14
352016850081381,800,88,168,40,7/19/14
352016850081381,814,89,168,39,7/19/14
352016850081381,798,89,168,44,7/19/14
352016850081381,1552,89,168,98,7/19/14
352016850081381,1441,91,168,50,7/19/14
352016850081381,1589,92,168,59,7/19/14
352016850081381,1762,92,168,73,7/19/14
352016850081381,1662,92,168,32,7/19/14
352016850081381,1261,92,168,33,7/19/14
352016850081381,1054,93,168,34,7/19/14
352016850081381,1734,93,168,33,7/19/14
352016850081381,2055,95,168,46,7/19/14
352016850081381,1962,95,168,43,7/19/14
352016850081381,1965,95,168,31,7/19/14
352016850081381,1756,96,168,56,7/19/14
352016850081381,1585,96,168,76,7/19/14
352016850081381,1603,98,168,71,7/19/14
352016850081381,1602,98,168,48,7/19/14
352016850081381,1702,100,168,86,7/19/14
352016850081381,2049,100,168,31,7/19/14
352016850081381,1936,101,168,30,7/19/14
352016850081381,1939,101,168,45,7/19/14
352016850081381,2018,98,168,46,7/19/14
352016850081381,1791,96,168,68,7/19/14
352016850081381,1883,95,168,63,7/19/14
352016850081381,2002,95,168,67,7/19/14
352016850081381,2014,96,168,38,7/19/14
352016850081381,1733,98,168,32,7/19/14
352016850081381,1548,98,168,72,7/19/14
352016850081381,1865,98,168,29,7/19/14
352016850081381,1838,100,168,83,7/19/14
352016850081381,2338,100,168,35,7/19/14
352016850081381,1990,98,168,34,7/19/14
352016850081381,2007,98,168,31,7/19/14
352016850081381,1834,98,168,29,7/19/14
352016850081381,1747,98,168,53,7/19/14
352016850081381,1746,98,168,67,7/19/14
352016850081381,1858,98,168,31,7/19/14
352016850081381,1753,96,168,29,7/19/14
352016850081381,1608,96,168,44,7/19/14
352016850081381,1755,95,168,54,7/19/14
352016850081381,1690,93,168,30,7/19/14
352016850081381,764,91,159,75,7/30/14
352016850081381,1433,91,159,59,7/30/14
352016850081381,1955,92,159,70,7/30/14
352016850081381,2224,92,159,60,7/30/14
352016850081381,1847,92,159,46,7/30/14
352016850081381,1824,93,159,59,7/30/14
352016850081381,1814,93,159,47,7/30/14
352016850081381,1373,95,159,45,7/30/14
352016850081381,883,95,159,39,7/30/14
352016850081381,791,91,783,57,7/30/14
352016850081381,795,91,783,53,7/30/14
352016850081381,793,91,782,51,7/30/14
352016850081381,777,92,776,50,7/30/14
352016850081381,775,92,774,49,7/30/14
352016850081381,779,92,774,50,7/30/14
352016850081381,778,92,774,50,7/30/14
352016850081381,781,93,774,49,7/30/14
352016850081381,783,93,774,48,7/30/14
352016850081381,773,95,773,48,7/30/14
352016850081381,779,95,773,48,7/30/14
352016850081381,785,95,773,48,7/30/14
352016850081381,784,95,773,49,7/30/14
352016850081381,785,95,773,48,7/30/14
352016850081381,783,96,773,48,7/30/14
352016850081381,790,96,773,48,7/30/14
352016850081381,786,98,773,47,7/30/14
352016850081381,781,98,773,47,7/30/14
352016850081381,784,98,773,47,7/30/14
352016850081381,787,98,773,47,7/30/14
352016850081381,779,98,773,47,7/30/14
352016850081381,783,98,773,47,7/30/14
352016850081381,786,98,773,47,7/30/14
352016850081381,785,100,773,46,7/30/14
352016850081381,784,100,773,46,7/30/14
352016850081381,788,100,773,46,7/30/14
352016850081381,785,100,773,46,7/30/14
352016850081381,782,101,773,46,7/30/14
352016850081381,788,101,773,46,7/30/14
352016850081381,780,101,773,46,7/30/14
352016850081381,782,101,773,46,7/30/14
352016850081381,784,100,773,46,7/30/14
352016850081381,798,100,773,36,7/30/14
352016850081381,786,98,751,46,7/30/14
352016850081381,778,96,751,46,7/30/14
352016850081381,776,95,751,46,7/30/14
352016850081381,780,95,751,46,7/30/14
352016850081381,783,95,751,46,7/30/14
352016850081381,786,95,751,46,7/30/14
352016850081381,779,95,751,47,7/30/14
352016850081381,786,96,751,47,7/30/14
352016850081381,789,96,751,47,7/30/14
352016850081381,780,96,751,47,7/30/14
352016850081381,841,98,612,40,6/29/14
352016850081381,1976,98,612,35,6/29/14
352016850081381,2078,98,612,29,6/29/14
352016850081381,1871,98,612,89,6/29/14
352016850081381,1964,98,612,29,6/29/14
352016850081381,1430,98,612,33,6/29/14
352016850081381,1421,98,612,98,6/29/14
352016850081381,2214,98,612,89,6/29/14
352016850081381,1988,98,612,30,6/29/14
352016850081381,1697,98,612,47,6/29/14
352016850081381,1872,98,612,35,6/29/14
352016850081381,2032,98,612,56,6/29/14
352016850081381,2143,98,612,28,6/29/14
352016850081381,2207,98,612,28,6/29/14
352016850081381,2020,98,612,29,6/29/14
352016850081381,1103,98,612,32,6/29/14
352016850081381,810,96,612,33,6/29/14
352016850081381,778,96,612,33,6/29/14
352016850081381,784,96,612,33,6/29/14
352016850081381,783,98,612,33,6/29/14
352016850081381,784,98,612,33,6/29/14
352016850081381,777,98,612,33,6/29/14
352016850081381,810,98,612,73,6/29/14
352016850081381,1999,98,612,98,6/29/14
352016850081381,2058,98,612,97,6/29/14
352016850081381,2208,98,612,28,6/29/14
352016850081381,2045,100,612,28,6/29/14
352016850081381,1925,100,612,94,6/29/14
352016850081381,2032,98,612,43,6/29/14
352016850081381,1859,98,612,31,6/29/14
352016850081381,1246,98,612,33,6/29/14
352016850081381,880,98,612,33,6/29/14
352016850081381,783,98,612,33,6/29/14
352016850081381,775,98,612,87,6/29/14
352016850081381,1932,98,612,96,6/29/14
352016850081381,1998,98,612,36,6/29/14
352016850081381,1710,98,612,34,6/29/14
352016850081381,1635,98,612,77,6/29/14
352016850081381,1796,98,612,31,6/29/14
352016850081381,1871,98,612,31,6/29/14
352016850081381,1513,98,612,33,6/29/14
352016850081381,1156,98,612,37,6/29/14
352016850081381,1354,98,612,63,6/29/14
352016850081381,1338,98,612,31,6/29/14
352016850081381,1326,98,612,33,6/29/14
352016850081381,1678,100,612,32,6/29/14
352016850081381,1561,100,612,98,6/29/14
352016850081381,1859,100,612,66,6/29/14
352016850081381,2066,100,612,33,6/29/14
352016850081381,2260,100,612,29,6/29/14
352016850081381,2005,100,612,33,6/29/14
352016850081381,1522,100,612,30,6/29/14
352016850081381,-1,100,612,30,6/29/14
352016850081381,1697,100,612,30,6/29/14
352016850081381,1855,100,612,86,6/29/14
352016889385480,2705,91,676,68,7/15/14
352016889385480,2530,91,676,55,7/15/14
352016889385480,2313,91,676,54,7/15/14
352016889385480,2173,91,676,51,7/15/14
352016889385480,1579,90,676,32,7/15/14
352016889385480,1964,90,676,70,7/15/14
352016889385480,2098,90,676,68,7/15/14
352016889385480,2201,90,676,68,7/15/14
352016889385480,2369,91,676,59,7/15/14
352016889385480,2319,91,676,59,7/15/14
352016889385480,2431,91,676,72,7/15/14
352016889385480,2530,91,676,64,7/15/14
352016889385480,2671,91,676,70,7/15/14
352016889385480,2561,91,676,74,7/15/14
352016889385480,2571,91,676,74,7/15/14
352016889385480,2584,91,676,73,7/15/14
352016889385480,2635,91,676,72,7/15/14
352016889385480,2724,92,676,70,7/15/14
352016889385480,2830,92,676,72,7/15/14
352016889385480,2988,92,676,52,7/15/14
352016889385480,2869,92,676,30,7/15/14
